#CLUSTER      dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1am1dma1p     -191.9761550896277   -191.9368350368873   0.00013188010310380378
2am1dma1p     -248.52065338113678  -248.47346026928275  0.00015828647276215296
1am2dma1p     -327.05836767977496  -327.00507821964493  0.0001787337250713774
1am1dma1p1sa  -892.1132615954785   -892.0591629492967   0.00018144774838795195
2am1dma1p1sa  -948.6594373363698   -948.5987869208301   0.000203422490490435
1am2dma1p1sa  -1027.2090398596183  -1027.1426050619737  0.0002228234031346774
2am2dma1p1sa  -1083.7511564887313  -1083.6792090943732  0.00024131274310990421
1am1dma1p2sa  -1592.2505135222102  -1592.1824424936738  0.00022831134843654278
2am1dma1p2sa  -1648.8131492469938  -1648.7417295232187  0.0002395429273021096
3am1dma1p2sa  -1705.3524563458907  -1705.2759534925162  0.00025659182751793983
1am2dma1p2sa  -1727.3670407958075  -1727.2882240719896  0.00026435258701331895
2am2dma1p2sa  -1783.9017752556247  -1783.820190986825   0.00027363497836510966
1am3dma1p2sa  -1862.4620941627313  -1862.3706613444986  0.00030666717502160934
2am1dma1p3sa  -2348.943587369904   -2348.8589350677253  0.00028392521274027665
3am1dma1p3sa  -2405.501761939987   -2405.412342007748   0.00029991592231688535
1am2dma1p3sa  -2427.493160432367   -2427.402957270494   0.00030254288738231736
2am2dma1p3sa  -2484.0545587603215  -2483.957838452957   0.0003244015004687865
1am3dma1p3sa  -2562.606175911907   -2562.5038774681425  0.00034311066162918865
3am1dma1p4sa  -3105.632796160763   -3105.5312670525636  0.0003405302975000397
2am2dma1p4sa  -3184.1890598929     -3184.079782515214   0.0003665181206968654
1am3dma1p4sa  -3262.733638569248   -3262.620870494726   0.00037822597525332855
