#CLUSTER         dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]
1am1tma          -230.53606668261733  -230.4933859913889   0.00014315173982379828
1ma1tma          -269.7347645939031   -269.6890848850092   0.00015321049436168053
1dma1tma         -308.9399753222978   -308.89174344814427  0.00016177049858642192
2tma             -348.1471814828038   -348.09556323532894  0.00017312845035978325
1eda1tma         -364.2086899393914   -364.1573114965558   0.00017232414165883658
1am1msa1tma      -894.0844614682654   -894.0279438639133   0.00018956097384585668
1am1sa1tma       -930.0127706911884   -929.9567801926399   0.0001877930523174225
1ma1msa1tma      -933.2843431239558   -933.2252173757593   0.00019830873116366294
1ma1sa1tma       -969.2127892961063   -969.1550797757142   0.00019355867983278857
1dma1msa1tma     -972.4941921457344   -972.4322836090719   0.00020764224941304023
1dma1sa1tma      -1008.4206166990447  -1008.358636602511   0.00020788226239747693
1msa2tma         -1011.6970220023649  -1011.6315085212235  0.00021973329244164247
1eda1msa1tma     -1027.760765614116   -1027.697736589883   0.00021140038313817366
1sa2tma          -1047.6306535300523  -1047.5676472813557  0.00021132399361610928
1eda1sa1tma      -1063.6903190792766  -1063.627732074275   0.00020991784337468436
2msa1tma         -1501.168783836184   -1501.1046698333203  0.0002150394192979502
1msa1sa1tma      -1537.096777106316   -1537.0341923406204  0.00020991033270207897
1am2msa1tma      -1557.6388620762202  -1557.5693357219586  0.0002331925348377975
2sa1tma          -1573.020279737554   -1572.958156566149   0.0002083621378667506
1am1msa1sa1tma   -1593.567957964069   -1593.5007163442194  0.00022552949806913514
1ma2msa1tma      -1596.8471646194662  -1596.773756671937   0.00024621146244997846
1am2sa1tma       -1629.4909118489463  -1629.4245154983969  0.00022269445094549466
1ma1msa1sa1tma   -1632.777780010105   -1632.7063799987097  0.00023947681165717452
1dma2msa1tma     -1636.0569688513997  -1635.9811721719898  0.00025422330843657373
1ma2sa1tma       -1668.7006913311866  -1668.6303083807015  0.00023606557264884646
1dma1msa1sa1tma  -1671.9882013782933  -1671.9155110557942  0.00024380453630433468
2msa2tma         -1675.2579674418457  -1675.1817647088542  0.00025558521882215876
1eda2msa1tma     -1691.3243385514613  -1691.2461500411252  0.00026224554866980125
1dma2sa1tma      -1707.9128842571606  -1707.8394733645607  0.00024622134026282613
1msa1sa2tma      -1711.1868794738193  -1711.1114911020613  0.0002528538378597558
1eda1msa1sa1tma  -1727.2526222942356  -1727.1780044895677  0.0002502693431770502
2sa2tma          -1747.1209316585189  -1747.0460795340193  0.00025105525574364775
1eda2sa1tma      -1763.1827704792208  -1763.1074696035635  0.00025256037449959765
