#CLUSTER     ddG_298.15K_[kcal/mol]  ddH_298.15K_[kcal/mol]  ddS_298.15K_[cal/mol/K]  ddE_[kcal/mol]
2tma         5.983579282532446       -2.5197499383066315     -28.520305956202478      -3.642607852263609
2dma         5.20721171493642        -4.593698165088426      -32.87241281254674       -6.1313682081818115
2ma          5.198535069081117       -3.730486119980924      -29.948083813784535      -5.252615893492475
1dma1tma     4.923138839265448       -4.557068525406066      -31.796771305384738      -6.167886372772045
1eda1tma     4.837797521846369       -5.607185427230434      -35.03264447114141       -7.2552386312163435
1dma1ma      4.534212539976579       -4.044092345968238      -28.77177556916451       -5.440347346506314
1ma1tma      4.534048310189974       -4.371949837703141      -29.8708641553253        -5.70737811064464
1dma1eda     4.359671291123959       -6.503870429834933      -36.43649747097375       -8.341317686077673
1am1ma       4.264646181902208       -2.756863813199743      -23.550259919910353      -4.307367274144781
1eda1ma      4.233338399702916       -6.108677762153093      -34.687292174559595      -7.9309425211686175
1am1dma      4.151133833758649       -3.0758839297341183     -24.239536352501418      -4.578475678266841
2eda         3.418378142610891       -8.846156522660749      -41.13545083102828       -10.920070757245412
1am1eda      3.3977053691924084      -5.66013327355904       -30.38013967051289       -7.541470171403489
1am1tma      3.393784811050864       -3.9810212312149815     -24.735220668288633      -5.360627420115634
2am          2.577463025227189       -2.8001098491658922     -18.03646779946415       -4.294632665507379
2sa          -5.836379558546469      -17.274004811653867     -38.36198307263703       -18.490965987555683
1am1sa       -8.301054781593848      -17.470469432126265     -30.754367434249886      -18.897846274543554
1ma1sa       -9.956059394578915      -20.40790199750336      -35.055651862739914      -22.736038089671638
1dma1sa      -13.696861134958453     -23.995058329077438     -34.540322636672926      -26.612286141957156
1eda1sa      -13.777359817468096     -26.028441847651266     -41.09033047194043       -28.55515402799938
1sa1tma      -14.310266341199167     -24.89473240324878      -35.50047312459364       -27.65145558261429
2am1sa       -14.542669558140915     -32.57793344807578      -60.490571490573714      -35.63043006986845
2ma1sa       -15.72965879185358      -37.691735155764036     -73.66116506437857       -41.5768149116775
1am1ma1sa    -15.893272366258316     -35.819470335089136     -66.83279546838182       -39.761921807192266
1ma1sa1tma   -16.583404769189656     -39.16062231655815      -75.72435870296701       -43.212821406224975
1am1sa1tma   -17.287563184276223     -37.530387407779926     -67.89476512992036       -41.57966572060832
1dma1sa1tma  -17.743519137613475     -39.81663791780011      -74.03360315397471       -43.63428392159403
1am1dma1sa   -17.93685493443627      -38.52490118803689      -69.05264549266947       -43.028117717884015
1sa2tma      -18.382368363498244     -40.95965485746274      -75.72458995154656       -42.737731480330694
1dma1ma1sa   -18.398678191646468     -40.81017215247266      -75.16851907050739       -45.12154622649541
1am1eda1sa   -18.484552612237167     -39.905991574167274     -71.8478583328674        -44.3806006613886
2dma1sa      -18.699753388005774     -41.013598347781226     -74.84100271641383       -45.22108150541317
1eda1sa1tma  -18.80453126633074      -43.411600139486836     -82.53251340993327       -48.39372663319227
1eda1ma1sa   -18.901501483866014     -41.81626151321689      -76.85648173524066       -45.988286627747584
1dma1eda1sa  -21.910284206678625     -45.708902717917226     -79.82095760968635       -50.21349286334589
2eda1sa      -22.427731268282514     -47.49823211086914      -84.08687185154113       -52.09574646974215
1am2sa       -23.259833607124165     -45.81019656127319      -75.6342879562849        -49.47786149580497
1ma2sa       -27.785748772672378     -51.532357853720896     -79.64651712560396       -55.59574409970082
2sa1tma      -30.001374218671117     -53.90578938336694      -80.17580132399601       -58.95512546089594
1dma2sa      -32.04196530219633      -55.965249486034736     -80.2390883250227        -60.39085357985459
1eda2sa      -32.19646026054397      -56.832247000187635     -82.62883360586173       -61.16683194716461
2am2sa       -33.37266738561448      -65.21542437479366      -106.80113026754495      -71.74958118773066
1am1ma2sa    -38.23302164149936      -70.75810833484866      -109.08967530854156      -77.46610659779981
1am2sa1tma   -38.633696462085936     -73.56677954123006      -117.16613476192761      -81.07687193588936
1am1dma2sa   -40.931663706782274     -75.25430448330007      -115.1187012465879       -82.15975511807483
1am1eda2sa   -41.695301308413036     -77.17138282570522      -118.98736044736053      -84.11897824227344
2ma2sa       -42.100657677976415     -78.06609520537313      -120.62866854727822      -84.98744358657859
1ma2sa1tma   -43.68355111189885      -80.5487861703441       -123.64660425460184      -88.32302375897416
1dma1ma2sa   -46.16995005251374      -82.16062166553456      -120.71330408484926      -89.34267973876558
1eda1ma2sa   -46.259903933503665     -83.00265962770209      -123.23580645423431      -90.02039741142653
2sa2tma      -46.93349111545831      -83.29741720930906      -121.96520574804822      -91.61008539941395
1dma2sa1tma  -47.68078829400474      -84.75140870912583      -124.33547011710685      -93.07897705203504
1eda2sa1tma  -48.324430627108086     -86.53188392872107      -128.14842630114632      -94.70089848854695
2dma2sa      -48.48553310253192      -85.33558806637302      -123.59568996786686      -93.35045492986683
2eda2sa      -49.48115747293923      -87.64033000729978      -127.9864918137832       -95.06890703551471
1dma1eda2sa  -50.21671805472579      -88.34397452895064      -127.87944482433112      -96.09616521408316
