#CLUSTER  dG_298.15K_[Eh] dH_298.15K_[Eh] dS_298.15K_[Eh/K]
1msa1sa         -1364.3239403697994 -1364.2734819197995 0.00016923847056822728
1am1msa1sa      -1420.8796553408172 -1420.8260386558813 0.00017983124244766834
1ma1msa1sa      -1460.154455842803  -1460.0972400243604 0.0001919027953799641 
2am1msa1sa      -1477.4241100078452 -1477.3651957811046 0.00019759928472487114
1am1ma1msa1sa   -1516.697012413946  -1516.6342364631903 0.00021055157053719538
1msa1sa1tma     -1538.6965518140228 -1538.6339670483276 0.00020991033270207897
2ma1msa1sa      -1555.9696672504315 -1555.903520143094  0.00022185848511598402
1am1dma1msa1sa  -1555.9731817322015 -1555.9078941471955 0.00021897563309052336
1am1msa1sa1tma  -1595.239799274091  -1595.1725576542417 0.0002255294980691352 
1dma1ma1msa1sa  -1595.2470263764808 -1595.1780014038977 0.00023151089244696313
1am1eda1msa1sa  -1611.307191933362  -1611.240071763051  0.00022512215432201192
1ma1msa1sa1tma  -1634.5141636917213 -1634.4427636803257 0.00023947681165717452
2dma1msa1sa     -1634.521626746906  -1634.4501305847225 0.00023979930298000807
1eda1ma1msa1sa  -1650.579417756143  -1650.508987517121  0.00023622417917743222
1dma1msa1sa1tma -1673.7882682924774 -1673.7155779699783 0.00024380453630433468
1dma1eda1msa1sa -1689.8546355106237 -1689.7820794188638 0.00024335432419873666
1msa1sa2tma     -1713.0502180404785 -1712.9748296687205 0.00025285383785975585
1eda1msa1sa1tma -1729.1188488999999 -1729.0442310953317 0.0002502693431770502 
2eda1msa1sa     -1745.1883368279387 -1745.115273241001  0.0002450564713654468 
