#CLUSTER         dG_298.15K_[Eh]      dH_298.15K_[Eh]      dS_298.15K_[Eh/K]       dE_[Eh]
3am3sa           -2270.0326305841068  -2269.9551075216373  0.000260013625589905    -2270.22373096
3ma3sa           -2387.852810080798   -2387.767507033725   0.0002861078218112281   -2388.1290922
1am1dma1ma3sa    -2387.857175597897   -2387.773921436927   0.0002792358241484894   -2388.13459357
1am1ma3sa1tma    -2427.124828677565   -2427.0389502357507  0.0002880377052294143   -2427.42861667
1am1eda1ma3sa    -2443.1908969398623  -2443.1063890149844  0.0002834409689019378   -2443.48690045
1am1dma3sa1tma   -2466.397523901144   -2466.307903305256   0.0003005889514945519   -2466.72827944
1am1dma1eda3sa   -2482.4650851476304  -2482.376042544102   0.0002986503556219427   -2482.78606156
1dma1ma3sa1tma   -2505.673644838917   -2505.581939554472   0.00030758103117602223  -2506.03283571
3dma3sa          -2505.6758796815643  -2505.584165387582   0.000307611249311694    -2506.03593148
1am1eda3sa1tma   -2521.7304903033782  -2521.639235785358   0.00030606915317874363  -2522.07927532
1dma1eda1ma3sa   -2521.738727945771   -2521.6480236148072  0.0003042238167493272   -2522.08924599
1eda1ma3sa1tma   -2561.007811003778   -2560.9132932729162  0.0003170140226789029   -2561.38374674
1dma1eda3sa1tma  -2600.279989542786   -2600.1826125214097  0.00032660413005666897  -2600.68256943
3sa3tma          -2623.4752229741293  -2623.3773783536276  0.00032817246520766975  -2623.91769288
3eda3sa          -2671.680789850322   -2671.5846790830205  0.00032235709307931195  -2672.09507801
